"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6QBJ6","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6QBJ6","0.0","0.0","0.748","0.076","0.0",,"0.0","0.757","0.0"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6RIS8","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6RIS8","0.0","0.0","0.746","0.0","0.0",,"0.0","0.773","0.143"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TVG9","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TVG9","0.07","0.0","0.533","0.0","0.0",,"0.142","0.774","0.467"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PPL9","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PPL9","0.054","0.0","0.748","0.0","0.0",,"0.0","0.775","0.135"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6SH91","0.071","0.0","0.745","0.071","0.0",,"0.0","0.784","0.137"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PNR0","0.071","0.0","0.745","0.071","0.0",,"0.0","0.784","0.137"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TMJ5","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TMJ5","0.071","0.0","0.745","0.071","0.0",,"0.0","0.784","0.137"
"pp","4565.A0A3B6PIU6 (pp) 4565.Q8W0Q1","false","pp","4565.A0A3B6PIU6 (pp) 4565.Q8W0Q1","0.101","0.0","0.745","0.071","0.0",,"0.0","0.791","0.137"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6RG93","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6RG93","0.272","0.0","0.599","0.111","0.0",,"0.046","0.796","0.306"
"pp","4565.A0A3B6PIU6 (pp) 4565.B2ZGL3","false","pp","4565.A0A3B6PIU6 (pp) 4565.B2ZGL3","0.0","0.0","0.75","0.0","0.0",,"0.098","0.821","0.27"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TDT0","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TDT0","0.316","0.0","0.749","0.066","0.0",,"0.159","0.872","0.201"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6REY7","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6REY7","0.686","0.0","0.747","0.183","0.0",,"0.152","0.948","0.213"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TN53","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6TN53","0.041","0.0","0.874","0.738","0.0",,"0.167","0.976","0.238"
"pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PSZ6","false","pp","4565.A0A3B6PIU6 (pp) 4565.A0A3B6PSZ6","0.695","0.0","0.909","0.741","0.0",,"0.158","0.995","0.402"
"pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6QG25","false","pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6QG25","0.12","0.0","0.0","0.193","0.0",,"0.0","0.4","0.223"
"pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6TM97","false","pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6TM97","0.064","0.0","0.436","0.15","0.0",,"0.0","0.52","0.058"
"pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6TLE2","false","pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6TLE2","0.0","0.0","0.557","0.0","0.0",,"0.0","0.636","0.214"
"pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6QM76","false","pp","4565.A0A3B6PJ12 (pp) 4565.A0A3B6QM76","0.066","0.0","0.592","0.17","0.0",,"0.0","0.663","0.061"
"pp","4565.A0A3B6PJ75 (pp) 4565.A0A3B6TNQ3","false","pp","4565.A0A3B6PJ75 (pp) 4565.A0A3B6TNQ3","0.1","0.0","0.311","0.0","0.0",,"0.0","0.447","0.181"
"pp","4565.A0A3B6PJ75 (pp) 4565.W5C2W1","false","pp","4565.A0A3B6PJ75 (pp) 4565.W5C2W1","0.0","0.0","0.352","0.0","0.0",,"0.0","0.468","0.213"
"pp","4565.A0A3B6PJ75 (pp) 4565.Q1ACB7","false","pp","4565.A0A3B6PJ75 (pp) 4565.Q1ACB7","0.0","0.0","0.667","0.0","0.0",,"0.0","0.771","0.343"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SGY8","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SGY8","0.071","0.0","0.0","0.249","0.0",,"0.0","0.406","0.218"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SGB0","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SGB0","0.068","0.0","0.521","0.0","0.0",,"0.0","0.534","0.0"
"pp","4565.A0A3B6PJI0 (pp) 4565.W5D7B2","false","pp","4565.A0A3B6PJI0 (pp) 4565.W5D7B2","0.0","0.0","0.536","0.0","0.0",,"0.0","0.536","0.043"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QFF8","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QFF8","0.103","0.0","0.594","0.0","0.0",,"0.0","0.62","0.0"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6TPI2","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6TPI2","0.167","0.0","0.589","0.111","0.0",,"0.0","0.689","0.101"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6RDA4","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6RDA4","0.06","0.0","0.685","0.0","0.0",,"0.0","0.724","0.145"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SR22","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6SR22","0.086","0.0","0.668","0.139","0.0",,"0.0","0.727","0.079"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QHJ7","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QHJ7","0.342","0.0","0.685","0.0","0.0",,"0.0","0.783","0.0"
"pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QL01","false","pp","4565.A0A3B6PJI0 (pp) 4565.A0A3B6QL01","0.0","0.0","0.587","0.705","0.0",,"0.0","0.887","0.149"
"pp","4565.A0A3B6PJN3 (pp) 4565.W5C596","false","pp","4565.A0A3B6PJN3 (pp) 4565.W5C596","0.055","0.0","0.612","0.0","0.0",,"0.0","0.617","0.0"
"pp","4565.A0A3B6PKZ8 (pp) 4565.A0A3B6PQ39","false","pp","4565.A0A3B6PKZ8 (pp) 4565.A0A3B6PQ39","0.0","0.433","0.0","0.077","0.0",,"0.0","0.454","0.0"
"pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6TZ49","false","pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6TZ49","0.0","0.0","0.408","0.0","0.0",,"0.0","0.443","0.098"
"pp","4565.A0A3B6PLB3 (pp) 4565.W5C1H4","false","pp","4565.A0A3B6PLB3 (pp) 4565.W5C1H4","0.0","0.0","0.429","0.071","0.0",,"0.0","0.446","0.0"
"pp","4565.A0A3B6PLB3 (pp) 4565.W5F5J9","false","pp","4565.A0A3B6PLB3 (pp) 4565.W5F5J9","0.0","0.0","0.437","0.09","0.0",,"0.0","0.465","0.0"
"pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6QMJ5","false","pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6QMJ5","0.0","0.0","0.0","0.0","0.0",,"0.0","0.491","0.491"
"pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6QJQ0","false","pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6QJQ0","0.0","0.0","0.468","0.0","0.0",,"0.0","0.521","0.138"
"pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6TW84","false","pp","4565.A0A3B6PLB3 (pp) 4565.A0A3B6TW84","0.0","0.0","0.496","0.0","0.0",,"0.0","0.527","0.1"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6PMB0","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6PMB0","0.235","0.0","0.0","0.25","0.0",,"0.0","0.429","0.086"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6RFJ8","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6RFJ8","0.05","0.0","0.46","0.0","0.0",,"0.0","0.525","0.15"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6TUN2","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6TUN2","0.06","0.0","0.123","0.444","0.0",,"0.0","0.527","0.09"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6QL01","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6QL01","0.069","0.0","0.537","0.066","0.0",,"0.0","0.584","0.089"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6QGS5","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6QGS5","0.059","0.0","0.508","0.081","0.0",,"0.0","0.602","0.175"
"pp","4565.A0A3B6PLD2 (pp) 4565.Q1W693","false","pp","4565.A0A3B6PLD2 (pp) 4565.Q1W693","0.0","0.0","0.0","0.61","0.0",,"0.0","0.629","0.089"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6SFG6","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6SFG6","0.632","0.0","0.0","0.141","0.0",,"0.0","0.677","0.063"
"pp","4565.A0A3B6PLD2 (pp) 4565.W5D5M4","false","pp","4565.A0A3B6PLD2 (pp) 4565.W5D5M4","0.0","0.0","0.0","0.702","0.0",,"0.0","0.702","0.042"
"pp","4565.A0A3B6PLD2 (pp) 4565.W5FSU3","false","pp","4565.A0A3B6PLD2 (pp) 4565.W5FSU3","0.0","0.0","0.685","0.098","0.0",,"0.0","0.703","0.0"
"pp","4565.A0A3B6PLD2 (pp) 4565.W5D5F1","false","pp","4565.A0A3B6PLD2 (pp) 4565.W5D5F1","0.07","0.0","0.0","0.699","0.0",,"0.0","0.716","0.069"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6SF24","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6SF24","0.0","0.0","0.0","0.701","0.0",,"0.0","0.756","0.218"
"pp","4565.A0A3B6PLD2 (pp) 4565.W5D031","false","pp","4565.A0A3B6PLD2 (pp) 4565.W5D031","0.0","0.0","0.483","0.585","0.0",,"0.0","0.776","0.0"
"pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6TJI5","false","pp","4565.A0A3B6PLD2 (pp) 4565.A0A3B6TJI5","0.0","0.0","0.0","0.749","0.0",,"0.0","0.791","0.205"
"pp","4565.A0A3B6PLH9 (pp) 4565.A0A3B6SNY9","false","pp","4565.A0A3B6PLH9 (pp) 4565.A0A3B6SNY9","0.174","0.0","0.0","0.122","0.0",,"0.0","0.421","0.267"
"pp","4565.A0A3B6PLH9 (pp) 4565.A0A3B6QLH5","false","pp","4565.A0A3B6PLH9 (pp) 4565.A0A3B6QLH5","0.279","0.368","0.0","0.0","0.0",,"0.0","0.524","0.0"
"pp","4565.A0A3B6PLP2 (pp) 4565.A0A3B6QDE9","false","pp","4565.A0A3B6PLP2 (pp) 4565.A0A3B6QDE9","0.0","0.0","0.0","0.0","0.0",,"0.0","0.402","0.402"
"pp","4565.A0A3B6PLP2 (pp) 4565.B9VR66","false","pp","4565.A0A3B6PLP2 (pp) 4565.B9VR66","0.0","0.0","0.0","0.0","0.0",,"0.0","0.403","0.403"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6TXH1","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6TXH1","0.235","0.0","0.0","0.25","0.0",,"0.0","0.429","0.086"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6RNY6","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6RNY6","0.235","0.0","0.0","0.25","0.0",,"0.0","0.429","0.086"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6SD40","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6SD40","0.167","0.0","0.0","0.196","0.0",,"0.0","0.466","0.267"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6RKR7","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6RKR7","0.342","0.0","0.0","0.134","0.0",,"0.0","0.527","0.238"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QKZ3","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QKZ3","0.689","0.0","0.0","0.0","0.0",,"0.0","0.704","0.088"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QDG2","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QDG2","0.053","0.0","0.589","0.245","0.0",,"0.0","0.716","0.149"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6SFG6","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6SFG6","0.693","0.0","0.178","0.116","0.0",,"0.0","0.769","0.087"
"pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QHZ0","false","pp","4565.A0A3B6PMB0 (pp) 4565.A0A3B6QHZ0","0.0","0.0","0.0","0.744","0.0",,"0.0","0.791","0.22"
"pp","4565.A0A3B6PMB0 (pp) 4565.D8L9B5","false","pp","4565.A0A3B6PMB0 (pp) 4565.D8L9B5","0.161","0.167","0.517","0.695","0.0",,"0.0","0.904","0.214"
"pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6TS42","false","pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6TS42","0.31","0.0","0.0","0.0","0.0",,"0.0","0.451","0.238"
"pp","4565.A0A3B6PN14 (pp) 4565.A4UIY8","false","pp","4565.A0A3B6PN14 (pp) 4565.A4UIY8","0.313","0.0","0.0","0.0","0.0",,"0.164","0.488","0.181"
"pp","4565.A0A3B6PN14 (pp) 4565.W5C618","false","pp","4565.A0A3B6PN14 (pp) 4565.W5C618","0.307","0.0","0.0","0.153","0.0",,"0.0","0.495","0.21"
"pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6TDT0","false","pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6TDT0","0.143","0.0","0.294","0.0","0.0",,"0.144","0.528","0.197"
"pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6SP41","false","pp","4565.A0A3B6PN14 (pp) 4565.A0A3B6SP41","0.112","0.0","0.0","0.701","0.0",,"0.0","0.775","0.224"
"pp","4565.A0A3B6PN14 (pp) 4565.W5HY47","false","pp","4565.A0A3B6PN14 (pp) 4565.W5HY47","0.061","0.0","0.0","0.746","0.0",,"0.0","0.802","0.238"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QDA8","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QDA8","0.0","0.0","0.363","0.0","0.0",,"0.0","0.434","0.149"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RKM9","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RKM9","0.0","0.0","0.363","0.0","0.0",,"0.0","0.434","0.149"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5C5P6","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5C5P6","0.0","0.0","0.441","0.0","0.0",,"0.0","0.45","0.058"
"pp","4565.A0A3B6PNR0 (pp) 4565.B2LXU4","false","pp","4565.A0A3B6PNR0 (pp) 4565.B2LXU4","0.269","0.0","0.0","0.0","0.0",,"0.144","0.459","0.206"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QJQ0","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QJQ0","0.0","0.0","0.0","0.111","0.0",,"0.0","0.476","0.435"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TVG9","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TVG9","0.051","0.0","0.421","0.0","0.0",,"0.0","0.483","0.136"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RE96","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RE96","0.067","0.0","0.481","0.0","0.0",,"0.0","0.497","0.046"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QD30","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QD30","0.0","0.0","0.483","0.0","0.0",,"0.0","0.504","0.08"
"pp","4565.A0A3B6PNR0 (pp) 4565.A7X9Z8","false","pp","4565.A0A3B6PNR0 (pp) 4565.A7X9Z8","0.061","0.0","0.463","0.0","0.0",,"0.0","0.526","0.136"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PQN7","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PQN7","0.313","0.0","0.0","0.0","0.0",,"0.148","0.533","0.267"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TDJ0","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TDJ0","0.042","0.0","0.517","0.0","0.0",,"0.0","0.533","0.072"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QKG1","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QKG1","0.062","0.0","0.47","0.0","0.0",,"0.0","0.54","0.15"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SGF1","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SGF1","0.0","0.0","0.45","0.112","0.0",,"0.0","0.541","0.136"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SBF1","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SBF1","0.0","0.0","0.45","0.112","0.0",,"0.0","0.541","0.136"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SG99","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SG99","0.294","0.0","0.255","0.0","0.0",,"0.144","0.562","0.143"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SFR4","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SFR4","0.128","0.0","0.42","0.137","0.0",,"0.0","0.572","0.137"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHV3","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHV3","0.128","0.0","0.42","0.137","0.0",,"0.0","0.574","0.14"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TNQ3","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TNQ3","0.0","0.0","0.455","0.089","0.0",,"0.0","0.577","0.217"
"pp","4565.A0A3B6PNR0 (pp) 4565.Q8VX49","false","pp","4565.A0A3B6PNR0 (pp) 4565.Q8VX49","0.07","0.0","0.516","0.0","0.0",,"0.0","0.583","0.148"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TMJ5","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TMJ5","0.046","0.0","0.516","0.0","0.0",,"0.0","0.589","0.182"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5C0J6","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5C0J6","0.103","0.0","0.483","0.074","0.0",,"0.0","0.598","0.175"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SFG1","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SFG1","0.0","0.0","0.517","0.0","0.0",,"0.0","0.6","0.206"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5C5L5","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5C5L5","0.0","0.0","0.517","0.0","0.0",,"0.0","0.6","0.206"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5G100","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5G100","0.053","0.0","0.468","0.144","0.0",,"0.0","0.609","0.201"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5CR85","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5CR85","0.0","0.0","0.555","0.063","0.0",,"0.043","0.609","0.136"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TID0","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TID0","0.07","0.0","0.485","0.139","0.0",,"0.0","0.629","0.207"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PQH4","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PQH4","0.068","0.0","0.572","0.0","0.0",,"0.0","0.631","0.151"
"pp","4565.A0A3B6PNR0 (pp) 4565.B2ZGL3","false","pp","4565.A0A3B6PNR0 (pp) 4565.B2ZGL3","0.0","0.0","0.516","0.072","0.0",,"0.0","0.632","0.248"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QCI7","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QCI7","0.047","0.0","0.567","0.149","0.0",,"0.0","0.634","0.081"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RG93","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RG93","0.047","0.0","0.567","0.149","0.0",,"0.0","0.637","0.09"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SQR3","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SQR3","0.0","0.0","0.623","0.0","0.0",,"0.0","0.641","0.088"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TDT0","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TDT0","0.128","0.0","0.559","0.0","0.0",,"0.0","0.656","0.178"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHZ0","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHZ0","0.07","0.0","0.588","0.14","0.0",,"0.0","0.667","0.109"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QCR3","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QCR3","0.097","0.0","0.479","0.0","0.0",,"0.0","0.686","0.387"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PPD2","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PPD2","0.098","0.0","0.598","0.14","0.0",,"0.0","0.704","0.165"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QL01","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QL01","0.0","0.0","0.681","0.0","0.0",,"0.0","0.712","0.135"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SH91","0.046","0.0","0.665","0.0","0.0",,"0.0","0.715","0.182"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SDZ6","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SDZ6","0.0","0.0","0.747","0.0","0.0",,"0.0","0.75","0.054"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QBJ6","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QBJ6","0.071","0.0","0.745","0.071","0.0",,"0.0","0.784","0.137"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QFF5","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QFF5","0.0","0.0","0.747","0.067","0.0",,"0.0","0.789","0.18"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5BWC9","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5BWC9","0.11","0.0","0.749","0.0","0.0",,"0.0","0.806","0.204"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6R751","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6R751","0.124","0.0","0.746","0.067","0.0",,"0.0","0.813","0.206"
"pp","4565.A0A3B6PNR0 (pp) 4565.W5C2W1","false","pp","4565.A0A3B6PNR0 (pp) 4565.W5C2W1","0.161","0.0","0.748","0.0","0.0",,"0.0","0.815","0.196"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RIS8","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6RIS8","0.124","0.0","0.745","0.0","0.0",,"0.133","0.819","0.18"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PPL9","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PPL9","0.149","0.0","0.748","0.0","0.0",,"0.153","0.836","0.207"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PSZ6","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6PSZ6","0.134","0.0","0.748","0.064","0.0",,"0.0","0.837","0.298"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6REY7","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6REY7","0.208","0.0","0.747","0.0","0.0",,"0.135","0.838","0.18"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QLJ1","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6QLJ1","0.067","0.0","0.823","0.0","0.0",,"0.146","0.862","0.14"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHQ4","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6SHQ4","0.181","0.0","0.756","0.142","0.0",,"0.049","0.879","0.373"
"pp","4565.A0A3B6PNR0 (pp) 4565.Q8W0Q1","false","pp","4565.A0A3B6PNR0 (pp) 4565.Q8W0Q1","0.148","0.0","0.848","0.0","0.0",,"0.0","0.89","0.223"
"pp","4565.A0A3B6PNR0 (pp) 4565.Q6RUJ2","false","pp","4565.A0A3B6PNR0 (pp) 4565.Q6RUJ2","0.063","0.0","0.826","0.0","0.0",,"0.155","0.926","0.527"
"pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TN53","false","pp","4565.A0A3B6PNR0 (pp) 4565.A0A3B6TN53","0.183","0.0","0.889","0.112","0.0",,"0.129","0.944","0.328"
"pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6TDT1","false","pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6TDT1","0.048","0.0","0.442","0.0","0.0",,"0.0","0.446","0.0"
"pp","4565.A0A3B6PNY2 (pp) 4565.W5CYH7","false","pp","4565.A0A3B6PNY2 (pp) 4565.W5CYH7","0.166","0.0","0.0","0.0","0.0",,"0.0","0.456","0.375"
"pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6PPD2","false","pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6PPD2","0.0","0.0","0.458","0.161","0.0",,"0.0","0.525","0.0"
"pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6QHA7","false","pp","4565.A0A3B6PNY2 (pp) 4565.A0A3B6QHA7","0.062","0.0","0.553","0.0","0.0",,"0.0","0.562","0.0"
"pp","4565.A0A3B6PP48 (pp) 4565.A0A3B6SET0","false","pp","4565.A0A3B6PP48 (pp) 4565.A0A3B6SET0","0.0","0.0","0.0","0.414","0.0",,"0.0","0.499","0.181"
"pp","4565.A0A3B6PPC4 (pp) 4565.A0A3B6SF57","false","pp","4565.A0A3B6PPC4 (pp) 4565.A0A3B6SF57","0.0","0.0","0.0","0.0","0.0",,"0.0","0.521","0.521"
