"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A077RF27 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A077RF27 (pp) 4565.A0A3B6PNR0","0.0","0.0","0.686","0.0","0.0",,"0.0","0.694","0.066"
"pp","4565.A0A077RF27 (pp) 4565.A0A3B6LIA4","false","pp","4565.A0A077RF27 (pp) 4565.A0A3B6LIA4","0.049","0.0","0.673","0.0","0.0",,"0.0","0.707","0.136"
"pp","4565.A0A077RF27 (pp) 4565.A0A3B6TKA3","false","pp","4565.A0A077RF27 (pp) 4565.A0A3B6TKA3","0.0","0.0","0.685","0.0","0.0",,"0.0","0.716","0.136"
"pp","4565.A0A077RF27 (pp) 4565.A0A3B6JMS0","false","pp","4565.A0A077RF27 (pp) 4565.A0A3B6JMS0","0.0","0.0","0.689","0.0","0.0",,"0.0","0.743","0.208"
"pp","4565.A0A077RF27 (pp) 4565.C6K7C6","false","pp","4565.A0A077RF27 (pp) 4565.C6K7C6","0.106","0.0","0.686","0.0","0.0",,"0.0","0.769","0.246"
"pp","4565.A0A077RF27 (pp) 4565.A0A1D5XKE0","false","pp","4565.A0A077RF27 (pp) 4565.A0A1D5XKE0","0.068","0.0","0.687","0.0","0.0",,"0.0","0.779","0.304"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6LP56","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6LP56","0.0","0.0","0.187","0.182","0.0",,"0.0","0.407","0.181"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YSU3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YSU3","0.0","0.0","0.187","0.182","0.0",,"0.0","0.407","0.181"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6LLT0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6LLT0","0.0","0.0","0.187","0.182","0.0",,"0.0","0.417","0.194"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6PMZ0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6PMZ0","0.0","0.0","0.187","0.182","0.0",,"0.0","0.42","0.199"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6H0Y4","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6H0Y4","0.0","0.0","0.404","0.077","0.0",,"0.0","0.426","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YWS2","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YWS2","0.0","0.0","0.404","0.077","0.0",,"0.0","0.426","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A077RX37","false","pp","4565.A0A077RR99 (pp) 4565.A0A077RX37","0.0","0.0","0.187","0.182","0.0",,"0.0","0.43","0.213"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IP49","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IP49","0.064","0.0","0.187","0.182","0.0",,"0.0","0.432","0.196"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YXE3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YXE3","0.051","0.0","0.404","0.077","0.0",,"0.0","0.432","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YZ52","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YZ52","0.059","0.0","0.471","0.0","0.0",,"0.0","0.48","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C4A6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C4A6","0.0","0.0","0.418","0.145","0.0",,"0.0","0.481","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6CF15","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6CF15","0.0","0.0","0.418","0.145","0.0",,"0.0","0.481","0.0"
"pp","4565.A0A077RR99 (pp) 4565.W5CXY2","false","pp","4565.A0A077RR99 (pp) 4565.W5CXY2","0.0","0.0","0.418","0.145","0.0",,"0.0","0.481","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6NMF1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6NMF1","0.0","0.0","0.418","0.145","0.0",,"0.0","0.481","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6MVK3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6MVK3","0.0","0.0","0.418","0.145","0.0",,"0.0","0.481","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISC8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISC8","0.0","0.0","0.391","0.145","0.0",,"0.0","0.51","0.136"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6RE99","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6RE99","0.0","0.0","0.391","0.145","0.0",,"0.0","0.51","0.136"
"pp","4565.A0A077RR99 (pp) 4565.A0A1D6S4Q1","false","pp","4565.A0A077RR99 (pp) 4565.A0A1D6S4Q1","0.06","0.0","0.419","0.188","0.0",,"0.0","0.523","0.052"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6TR14","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6TR14","0.062","0.0","0.419","0.188","0.0",,"0.0","0.524","0.052"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6RLK3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6RLK3","0.0","0.0","0.517","0.079","0.0",,"0.0","0.536","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C007","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C007","0.0","0.0","0.559","0.068","0.0",,"0.0","0.571","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IYS8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IYS8","0.0","0.0","0.52","0.144","0.0",,"0.0","0.571","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZUB7","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZUB7","0.0","0.0","0.524","0.143","0.0",,"0.0","0.578","0.05"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6CGK8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6CGK8","0.0","0.0","0.583","0.074","0.0",,"0.0","0.597","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6DRV1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6DRV1","0.067","0.0","0.0","0.588","0.0",,"0.0","0.605","0.056"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6DNE5","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6DNE5","0.0","0.0","0.607","0.071","0.0",,"0.0","0.619","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6KHW6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6KHW6","0.0","0.0","0.603","0.13","0.0",,"0.0","0.639","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C590","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C590","0.0","0.0","0.578","0.189","0.0",,"0.0","0.643","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IMY9","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IMY9","0.05","0.0","0.622","0.115","0.0",,"0.0","0.654","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SK81","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SK81","0.044","0.0","0.605","0.163","0.0",,"0.0","0.656","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SFM4","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SFM4","0.049","0.0","0.622","0.122","0.0",,"0.0","0.656","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SMK4","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SMK4","0.07","0.0","0.554","0.145","0.0",,"0.0","0.657","0.149"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SDA6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SDA6","0.041","0.0","0.625","0.067","0.0",,"0.0","0.675","0.146"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SPF6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SPF6","0.0","0.0","0.136","0.643","0.0",,"0.0","0.696","0.096"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6PJB4","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6PJB4","0.062","0.0","0.652","0.145","0.0",,"0.0","0.708","0.08"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6PHG1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6PHG1","0.105","0.0","0.587","0.171","0.0",,"0.0","0.725","0.211"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6RDR8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6RDR8","0.0","0.0","0.677","0.147","0.0",,"0.0","0.741","0.136"
"pp","4565.A0A077RR99 (pp) 4565.W5CY61","false","pp","4565.A0A077RR99 (pp) 4565.W5CY61","0.051","0.0","0.669","0.244","0.0",,"0.0","0.741","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YT34","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YT34","0.188","0.0","0.0","0.699","0.0",,"0.0","0.745","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C203","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C203","0.236","0.0","0.587","0.171","0.0",,"0.0","0.747","0.15"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISE0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISE0","0.0","0.0","0.685","0.202","0.0",,"0.0","0.767","0.15"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6I299","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6I299","0.175","0.0","0.588","0.24","0.0",,"0.145","0.774","0.136"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YX99","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YX99","0.052","0.0","0.192","0.699","0.0",,"0.0","0.777","0.148"
"pp","4565.A0A077RR99 (pp) 4565.W5D0Y2","false","pp","4565.A0A077RR99 (pp) 4565.W5D0Y2","0.052","0.0","0.192","0.699","0.0",,"0.0","0.777","0.148"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6QKI7","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6QKI7","0.0","0.0","0.175","0.737","0.0",,"0.0","0.798","0.147"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZYT1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZYT1","0.298","0.0","0.0","0.736","0.0",,"0.0","0.809","0.057"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C8B1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C8B1","0.291","0.0","0.0","0.738","0.0",,"0.0","0.818","0.1"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZXY3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5ZXY3","0.047","0.0","0.451","0.688","0.0",,"0.0","0.828","0.073"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IYI6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IYI6","0.34","0.0","0.0","0.717","0.0",,"0.0","0.833","0.18"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6FMN6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6FMN6","0.0","0.0","0.572","0.625","0.0",,"0.0","0.84","0.086"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C3R5","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C3R5","0.059","0.0","0.619","0.523","0.0",,"0.0","0.843","0.195"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6CBX8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6CBX8","0.0","0.0","0.551","0.696","0.0",,"0.0","0.86","0.063"
"pp","4565.A0A077RR99 (pp) 4565.A0A077RXT0","false","pp","4565.A0A077RR99 (pp) 4565.A0A077RXT0","0.0","0.0","0.573","0.733","0.0",,"0.0","0.895","0.154"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6FY03","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6FY03","0.0","0.0","0.573","0.733","0.0",,"0.0","0.895","0.154"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IP72","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IP72","0.0","0.0","0.625","0.75","0.0",,"0.0","0.903","0.056"
"pp","4565.A0A077RR99 (pp) 4565.W5CUU6","false","pp","4565.A0A077RR99 (pp) 4565.W5CUU6","0.168","0.0","0.665","0.66","0.0",,"0.0","0.903","0.101"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6EH52","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6EH52","0.0","0.0","0.625","0.75","0.0",,"0.0","0.903","0.056"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6IM14","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6IM14","0.339","0.0","0.587","0.71","0.0",,"0.0","0.914","0.048"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SBP2","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SBP2","0.054","0.0","0.685","0.717","0.0",,"0.0","0.918","0.152"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SGT2","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SGT2","0.219","0.0","0.665","0.721","0.0",,"0.0","0.922","0.061"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6INQ5","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6INQ5","0.281","0.0","0.665","0.712","0.0",,"0.0","0.925","0.054"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6LIV7","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6LIV7","0.339","0.0","0.619","0.738","0.0",,"0.0","0.928","0.045"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6LGK5","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6LGK5","0.28","0.0","0.665","0.728","0.0",,"0.0","0.928","0.0"
"pp","4565.A0A077RRE2 (pp) 4565.A0A3B5YZC7","false","pp","4565.A0A077RRE2 (pp) 4565.A0A3B5YZC7","0.0","0.0","0.516","0.0","0.0",,"0.0","0.516","0.042"
"pp","4565.A0A077RRE2 (pp) 4565.W5CWM8","false","pp","4565.A0A077RRE2 (pp) 4565.W5CWM8","0.0","0.0","0.516","0.0","0.0",,"0.0","0.516","0.042"
"pp","4565.A0A077RRE2 (pp) 4565.A0A3B6NKF5","false","pp","4565.A0A077RRE2 (pp) 4565.A0A3B6NKF5","0.0","0.0","0.532","0.0","0.0",,"0.0","0.533","0.044"
"pp","4565.A0A077RRE2 (pp) 4565.A0A3B5YYK0","false","pp","4565.A0A077RRE2 (pp) 4565.A0A3B5YYK0","0.0","0.0","0.573","0.0","0.0",,"0.0","0.615","0.136"
"pp","4565.A0A077RRE2 (pp) 4565.A0A3B6H6C1","false","pp","4565.A0A077RRE2 (pp) 4565.A0A3B6H6C1","0.0","0.0","0.676","0.0","0.0",,"0.0","0.708","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZTS6","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZTS6","0.342","0.0","0.0","0.0","0.0",,"0.0","0.407","0.137"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IS75","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IS75","0.186","0.0","0.0","0.0","0.0",,"0.145","0.408","0.219"
"pp","4565.A0A077RRL8 (pp) 4565.Q5EI64","false","pp","4565.A0A077RRL8 (pp) 4565.Q5EI64","0.0","0.0","0.0","0.0","0.0",,"0.0","0.408","0.408"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6N1G2","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6N1G2","0.104","0.217","0.0","0.0","0.0",,"0.0","0.408","0.224"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6JG83","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6JG83","0.186","0.0","0.0","0.0","0.0",,"0.145","0.408","0.219"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6A1P7","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6A1P7","0.29","0.0","0.0","0.0","0.0",,"0.0","0.411","0.205"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6EED3","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6EED3","0.29","0.0","0.0","0.0","0.0",,"0.0","0.411","0.205"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZN99","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZN99","0.19","0.0","0.0","0.0","0.0",,"0.0","0.412","0.305"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C7Q4","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C7Q4","0.276","0.0","0.0","0.0","0.0",,"0.0","0.412","0.222"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6QBB6","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6QBB6","0.263","0.0","0.0","0.13","0.0",,"0.0","0.412","0.158"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PLR7","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PLR7","0.276","0.0","0.0","0.0","0.0",,"0.0","0.412","0.222"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6SEH9","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6SEH9","0.29","0.0","0.0","0.0","0.0",,"0.0","0.415","0.21"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PHG1","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PHG1","0.403","0.0","0.0","0.0","0.0",,"0.0","0.418","0.066"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6KHC1","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6KHC1","0.052","0.0","0.0","0.0","0.0",,"0.159","0.42","0.331"
"pp","4565.A0A077RRL8 (pp) 4565.A0A2X0S380","false","pp","4565.A0A077RRL8 (pp) 4565.A0A2X0S380","0.276","0.0","0.0","0.15","0.0",,"0.0","0.421","0.135"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6QCU8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6QCU8","0.061","0.0","0.412","0.0","0.0",,"0.0","0.424","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LMZ8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LMZ8","0.0","0.0","0.389","0.0","0.0",,"0.0","0.426","0.1"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6KAL0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6KAL0","0.0","0.0","0.389","0.0","0.0",,"0.0","0.426","0.1"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6EQE5","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6EQE5","0.342","0.0","0.0","0.164","0.0",,"0.0","0.426","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6MM48","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6MM48","0.188","0.0","0.0","0.179","0.0",,"0.0","0.426","0.209"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6I3C8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6I3C8","0.0","0.0","0.389","0.0","0.0",,"0.0","0.426","0.1"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IUU9","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IUU9","0.342","0.0","0.0","0.152","0.0",,"0.0","0.427","0.057"
"pp","4565.A0A077RRL8 (pp) 4565.A0A077RTF1","false","pp","4565.A0A077RRL8 (pp) 4565.A0A077RTF1","0.177","0.0","0.0","0.0","0.0",,"0.167","0.428","0.233"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6R8C7","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6R8C7","0.342","0.0","0.0","0.0","0.0",,"0.168","0.429","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A077RWU3","false","pp","4565.A0A077RRL8 (pp) 4565.A0A077RWU3","0.19","0.203","0.0","0.0","0.0",,"0.0","0.43","0.189"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LP56","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LP56","0.186","0.0","0.188","0.136","0.0",,"0.0","0.44","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B5YSU3","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B5YSU3","0.186","0.0","0.188","0.136","0.0",,"0.0","0.44","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PMZ0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PMZ0","0.186","0.0","0.188","0.136","0.0",,"0.0","0.44","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LLT0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LLT0","0.186","0.0","0.188","0.136","0.0",,"0.0","0.44","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IP49","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IP49","0.186","0.0","0.188","0.136","0.0",,"0.0","0.44","0.136"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6N1I9","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6N1I9","0.182","0.0","0.0","0.149","0.0",,"0.0","0.449","0.273"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IR78","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IR78","0.098","0.0","0.0","0.044","0.0",,"0.169","0.45","0.324"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6NKF5","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6NKF5","0.327","0.0","0.0","0.0","0.0",,"0.0","0.451","0.218"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IPL6","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IPL6","0.304","0.0","0.0","0.0","0.0",,"0.0","0.454","0.248"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6HSK0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6HSK0","0.339","0.0","0.0","0.216","0.0",,"0.0","0.459","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C285","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C285","0.339","0.0","0.0","0.216","0.0",,"0.0","0.459","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6RIM3","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6RIM3","0.342","0.0","0.0","0.107","0.0",,"0.163","0.465","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LQV0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LQV0","0.269","0.0","0.0","0.0","0.0",,"0.044","0.465","0.297"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C6S4","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6C6S4","0.17","0.0","0.0","0.0","0.0",,"0.144","0.475","0.321"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PJX8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PJX8","0.0","0.0","0.389","0.0","0.0",,"0.0","0.478","0.181"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6E940","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6E940","0.341","0.0","0.0","0.0","0.0",,"0.0","0.499","0.271"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LTB5","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LTB5","0.415","0.0","0.0","0.0","0.0",,"0.0","0.501","0.183"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6HVQ8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6HVQ8","0.34","0.0","0.0","0.107","0.0",,"0.163","0.519","0.141"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PP38","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PP38","0.415","0.0","0.0","0.0","0.0",,"0.0","0.526","0.224"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZUT6","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B5ZUT6","0.342","0.0","0.0","0.0","0.0",,"0.167","0.529","0.21"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6CBP2","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6CBP2","0.342","0.0","0.0","0.0","0.0",,"0.167","0.529","0.21"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6NUI8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6NUI8","0.342","0.0","0.0","0.0","0.0",,"0.167","0.529","0.21"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PL93","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PL93","0.342","0.0","0.0","0.0","0.0",,"0.167","0.533","0.217"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IM05","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IM05","0.342","0.0","0.0","0.0","0.0",,"0.167","0.533","0.217"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6ITJ8","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6ITJ8","0.342","0.0","0.0","0.0","0.0",,"0.167","0.533","0.217"
"pp","4565.A0A077RRL8 (pp) 4565.A0A1D5WW05","false","pp","4565.A0A077RRL8 (pp) 4565.A0A1D5WW05","0.342","0.0","0.0","0.0","0.0",,"0.167","0.533","0.217"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6SEQ9","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6SEQ9","0.341","0.0","0.0","0.158","0.0",,"0.0","0.549","0.253"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6AUX3","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6AUX3","0.0","0.0","0.54","0.0","0.0",,"0.0","0.573","0.11"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IP13","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6IP13","0.098","0.0","0.545","0.092","0.0",,"0.0","0.594","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6FNN0","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6FNN0","0.098","0.0","0.545","0.092","0.0",,"0.0","0.594","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PU04","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6PU04","0.098","0.0","0.545","0.092","0.0",,"0.0","0.594","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LX88","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6LX88","0.098","0.0","0.545","0.092","0.0",,"0.0","0.594","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6MRA5","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6MRA5","0.098","0.0","0.545","0.092","0.0",,"0.0","0.594","0.0"
"pp","4565.A0A077RRL8 (pp) 4565.A0A3B6B521","false","pp","4565.A0A077RRL8 (pp) 4565.A0A3B6B521","0.618","0.0","0.0","0.0","0.0",,"0.0","0.618","0.0"
